"area_id","item_id","main_type","mid_type","sub_type","price","price_text","user_url","user_name","item_state","delivery_charge_burden","delivery_method","shipment_date_criterion",
"1","m77061998764","インテリア・住まい・小物","キッチン/食器","カトラリー(スプーン等)","9699","¥ 9,699","https://www.mercari.com/jp/u/932090867/","やったんまま☆プロフ見てね♡（礼）","新品、未使用","送料込み(出品者負担)","ゆうゆうメルカリ便","4~7日で発送",
"1","m29923709109","レディース","トップス","パーカー","2800","¥ 2,800","https://www.mercari.com/jp/u/760234559/","konchan","目立った傷や汚れなし","送料込み(出品者負担)","らくらくメルカリ便","2~3日で発送",
"1","m11534757130","メンズ","トップス","Tシャツ/カットソー(七分/長袖)","1000","¥ 1,000","https://www.mercari.com/jp/u/989206199/","M♡","目立った傷や汚れなし","送料込み(出品者負担)","普通郵便(定形、定形外)","2~3日で発送",
"1","m15395985481","エンタメ・ホビー","テレビゲーム","携帯用ゲームソフト","690","¥ 690","https://www.mercari.com/jp/u/182111243/","やまちぴ","やや傷や汚れあり","送料込み(出品者負担)","らくらくメルカリ便","1~2日で発送",
"1","m42099407235","レディース","ジャケット/アウター","スタジャン","1800","¥ 1,800","https://www.mercari.com/jp/u/145528375/","＊*NeiSa*＊断捨離中！","目立った傷や汚れなし","送料込み(出品者負担)","未定","2~3日で発送",
"1","m43604031032","レディース","靴","ハイヒール/パンプス","3600","¥ 3,600","https://www.mercari.com/jp/u/739645474/","sayaka","やや傷や汚れあり","送料込み(出品者負担)","ゆうゆうメルカリ便","4~7日で発送",
"1","m133644608","エンタメ・ホビー","本","コンピュータ/IT","300","¥ 300","https://www.mercari.com/jp/u/567125571/","ちゅえたん","やや傷や汚れあり","送料込み(出品者負担)","らくらくメルカリ便","4~7日で発送",
"1","m10406313845","メンズ","トップス","ベスト","2980","¥ 2,980","https://www.mercari.com/jp/u/409800123/","マグナーニ","新品、未使用","送料込み(出品者負担)","らくらくメルカリ便","2~3日で発送",
"1","m86180399710","レディース","トップス","カーディガン/ボレロ","500","¥ 500","https://www.mercari.com/jp/u/367921349/","かおるん","目立った傷や汚れなし","送料込み(出品者負担)","クリックポスト","4~7日で発送",
"1","m45064550228","レディース","トップス","カーディガン/ボレロ","1200","¥ 1,200","https://www.mercari.com/jp/u/200567549/","SAYA","やや傷や汚れあり","送料込み(出品者負担)","ゆうゆうメルカリ便","1~2日で発送",
"1","m75803621658","エンタメ・ホビー","タレントグッズ","ミュージシャン","1000","¥ 1,000","https://www.mercari.com/jp/u/570790813/","ぺむ","新品、未使用","送料込み(出品者負担)","普通郵便(定形、定形外)","2~3日で発送",
"1","m38300602077","メンズ","パンツ","ショートパンツ","4000","¥ 4,000","https://www.mercari.com/jp/u/363754917/","週末限定セール中@ライナス","新品、未使用","送料込み(出品者負担)","ゆうゆうメルカリ便","2~3日で発送",
"1","m31712830506","ベビー・キッズ","ベビー服(男女兼用)  ~95cm","ロンパース","999","¥ 999","https://www.mercari.com/jp/u/396110394/","ちいこ※断捨離中大幅値下げ","やや傷や汚れあり","送料込み(出品者負担)","らくらくメルカリ便","2~3日で発送",
"1","m23431595066","レディース","靴","ブーツ","1800","¥ 1,800","https://www.mercari.com/jp/u/760234559/","konchan","やや傷や汚れあり","送料込み(出品者負担)","普通郵便(定形、定形外)","2~3日で発送",
"1","m96867970200","エンタメ・ホビー","おもちゃ/ぬいぐるみ","キャラクターグッズ","2000","¥ 2,000","https://www.mercari.com/jp/u/469999486/","Larana プロフご覧下さい。","やや傷や汚れあり","送料込み(出品者負担)","ゆうゆうメルカリ便","1~2日で発送",
"1","m86105737573","レディース","ジャケット/アウター","その他","17500","¥ 17,500","https://www.mercari.com/jp/u/486786438/","glabel＠年始SALE中","やや傷や汚れあり","送料込み(出品者負担)","未定","1~2日で発送",
"1","m61293138231","エンタメ・ホビー","テレビゲーム","携帯用ゲームソフト","880","¥ 880","https://www.mercari.com/jp/u/350110023/","エムゼロ","目立った傷や汚れなし","送料込み(出品者負担)","ゆうゆうメルカリ便","4~7日で発送",
"1","m32272242380","エンタメ・ホビー","テレビゲーム","携帯用ゲームソフト","690","¥ 690","https://www.mercari.com/jp/u/182111243/","やまちぴ","やや傷や汚れあり","送料込み(出品者負担)","らくらくメルカリ便","1~2日で発送",
"1","m92098665323","エンタメ・ホビー","タレントグッズ","アイドル","3400","¥ 3,400","https://www.mercari.com/jp/u/739645474/","sayaka","目立った傷や汚れなし","送料込み(出品者負担)","らくらくメルカリ便","4~7日で発送",
"1","m82970590927","レディース","ワンピース","ひざ丈ワンピース","1800","¥ 1,800","https://www.mercari.com/jp/u/364758741/","あんぬ。","未使用に近い","送料込み(出品者負担)","未定","4~7日で発送",
"1","m18750926258","メンズ","ジャケット/アウター","ライダースジャケット","7000","¥ 7,000","https://www.mercari.com/jp/u/183156284/","jrnm","新品、未使用","送料込み(出品者負担)","クロネコヤマト","4~7日で発送",
"1","m79389224826","コスメ・香水・美容","ネイルケア","ネイルアート用品","300","¥ 300","https://www.mercari.com/jp/u/733069716/","やーこん　プロフちゃんと読んで下さい。","新品、未使用","送料込み(出品者負担)","普通郵便(定形、定形外)","2~3日で発送",
"1","m61784595231","エンタメ・ホビー","タレントグッズ","アイドル","900","¥ 900","https://www.mercari.com/jp/u/797067426/","すいか☆売り切り希望☆プロフご覧下さい","未使用に近い","送料込み(出品者負担)","普通郵便(定形、定形外)","1~2日で発送",
"1","m87471001475","エンタメ・ホビー","タレントグッズ","アイドル","600","¥ 600","https://www.mercari.com/jp/u/295794000/","minnc 【SALE！お値引き中】","目立った傷や汚れなし","送料込み(出品者負担)","普通郵便(定形、定形外)","4~7日で発送",
"1","m41433595053","レディース","トップス","ニット/セーター","2100","¥ 2,100","https://www.mercari.com/jp/u/766134087/","トールギス","新品、未使用","送料込み(出品者負担)","普通郵便(定形、定形外)","2~3日で発送",
