"area_id","item_id","main_type","mid_type","sub_type","price","price_text","user_url","user_name","item_state","delivery_charge_burden","delivery_method","shipment_date_criterion",
"1","m74350549175","レディース","帽子","その他","3500","¥ 3,500","https://www.mercari.com/jp/u/845398880/","えもん","目立った傷や汚れなし","送料込み(出品者負担)","らくらくメルカリ便","4~7日で発送",
"1","m79604368219","エンタメ・ホビー","本","参考書","666","¥ 666","https://www.mercari.com/jp/u/859850907/","ちびたんฅ( ̳• ·̫ • ̳ฅ)","やや傷や汚れあり","送料込み(出品者負担)","ゆうゆうメルカリ便","2~3日で発送",
"1","m77983893744","メンズ","小物","タバコグッズ","1400","¥ 1,400","https://www.mercari.com/jp/u/940862324/","ミーさん","全体的に状態が悪い","送料込み(出品者負担)","未定","2~3日で発送",
"1","m10029696883","レディース","トップス","ベスト/ジレ","2000","¥ 2,000","https://www.mercari.com/jp/u/780702135/","あきき","未使用に近い","送料込み(出品者負担)","ゆうゆうメルカリ便","4~7日で発送",
"1","m80347241426","エンタメ・ホビー","タレントグッズ","ミュージシャン","2000","¥ 2,000","https://www.mercari.com/jp/u/965997517/","ATSUMU","新品、未使用","送料込み(出品者負担)","普通郵便(定形、定形外)","2~3日で発送",
"1","m74515893140","レディース","スカート","ミニスカート","2200","¥ 2,200","https://www.mercari.com/jp/u/744606608/","くるみ","目立った傷や汚れなし","送料込み(出品者負担)","ゆうゆうメルカリ便","2~3日で発送",
"1","m54275025667","エンタメ・ホビー","本","参考書","666","¥ 666","https://www.mercari.com/jp/u/393766258/","★Fausta★発送まで7日の場合あり","未使用に近い","送料込み(出品者負担)","未定","2~3日で発送",
"1","m45741272091","エンタメ・ホビー","タレントグッズ","アイドル","450","¥ 450","https://www.mercari.com/jp/u/506505783/","ぶらきお","目立った傷や汚れなし","送料込み(出品者負担)","普通郵便(定形、定形外)","4~7日で発送",
"1","m22793497284","レディース","ワンピース","ミニワンピース","1200","¥ 1,200","https://www.mercari.com/jp/u/165472688/","みん","目立った傷や汚れなし","送料込み(出品者負担)","未定","4~7日で発送",
"1","m41231180821","メンズ","トップス","パーカー","4980","¥ 4,980","https://www.mercari.com/jp/u/409800123/","マグナーニ","目立った傷や汚れなし","送料込み(出品者負担)","らくらくメルカリ便","2~3日で発送",
"1","m45074873788","エンタメ・ホビー","漫画","青年","500","¥ 500","https://www.mercari.com/jp/u/837381977/","野良河童","やや傷や汚れあり","送料込み(出品者負担)","ゆうゆうメルカリ便","2~3日で発送",
"1","m67877600727","スポーツ・レジャー","スノーボード","バインディング","16800","¥ 16,800","https://www.mercari.com/jp/u/535130435/","P & R","目立った傷や汚れなし","送料込み(出品者負担)","らくらくメルカリ便","1~2日で発送",
"1","m84741278094","エンタメ・ホビー","CD","アニメ","1500","¥ 1,500","https://www.mercari.com/jp/u/433610715/","25 みゅーく","やや傷や汚れあり","送料込み(出品者負担)","ゆうゆうメルカリ便","4~7日で発送",
"1","m28839830155","エンタメ・ホビー","タレントグッズ","アイドル","799","¥ 799","https://www.mercari.com/jp/u/420840541/","♡ さくらんぼ ♡","新品、未使用","送料込み(出品者負担)","未定","4~7日で発送",
"1","m65889502283","ハンドメイド","素材/材料","型紙/パターン","1000","¥ 1,000","https://www.mercari.com/jp/u/150811208/","39ワーォ(ㆀ˘・з・˘)","新品、未使用","送料込み(出品者負担)","普通郵便(定形、定形外)","1~2日で発送",
"1","m64017949212","エンタメ・ホビー","タレントグッズ","ミュージシャン","1555","¥ 1,555","https://www.mercari.com/jp/u/965997517/","ATSUMU","目立った傷や汚れなし","送料込み(出品者負担)","普通郵便(定形、定形外)","2~3日で発送",
"1","m23533385129","インテリア・住まい・小物","インテリア小物","その他","2200","¥ 2,200","https://www.mercari.com/jp/u/769586973/","マックイーン","未使用に近い","送料込み(出品者負担)","らくらくメルカリ便","2~3日で発送",
"1","m60277539509","レディース","ワンピース","ひざ丈ワンピース","1500","¥ 1,500","https://www.mercari.com/jp/u/255860963/","ヒカル☆","目立った傷や汚れなし","送料込み(出品者負担)","ゆうゆうメルカリ便","2~3日で発送",
"1","m51295564119","レディース","バッグ","エコバッグ","800","¥ 800","https://www.mercari.com/jp/u/462074314/","yama","新品、未使用","送料込み(出品者負担)","ゆうゆうメルカリ便","2~3日で発送",
"1","m50466903813","エンタメ・ホビー","CD","邦楽","4500","¥ 4,500","https://www.mercari.com/jp/u/653459674/","PNP","目立った傷や汚れなし","送料込み(出品者負担)","ゆうゆうメルカリ便","4~7日で発送",
"1","m91829540394","レディース","ジャケット/アウター","毛皮/ファーコート","1666","¥ 1,666","https://www.mercari.com/jp/u/198041504/","プロフ必読☆はる☆","新品、未使用","送料込み(出品者負担)","普通郵便(定形、定形外)","4~7日で発送",
